Class,AvgX,AvgY,AvgZ,AvgTX1, AvgTX2,AvgTY1,AvgTY2,AvgTZ1,AvgTZ2,StdX,StdY,StdZ,StdTX1,StdTX2,StdTY1,StdTY2,StdTZ1,StdTZ2,AbsDiffX,AbsDiffY,AbsDiffZ,AbsDiffTX1,AbsDiffTX2,AbsDiffTY1,AbsDiffTY2,AbsDiffTZ1,AbsDiffTZ2,AvgResultantXYZ,AvgResultantTXYZ
3,0.26283,-0.88503,0.22743,3.6333,4.4,5.9333,7.4667,6.1667,4.4,0.35921,0.38658,0.38278,2.858,4.3069,3.7995,4.5972,3.6831,3.7876,0.26931,0.32537,0.27552,1.8267,3.2533,3.1333,3.7689,3.0556,2.6667,15.39,118.94
3,-0.19178,-0.9333,-0.22897,2.0667,2.1333,2.4667,2.2667,3.8333,2.4667,0.23598,0.11497,0.15384,1.6037,1.7608,1.9955,1.7061,2.6178,1.2139,0.20748,0.083815,0.12086,0.96889,1.0311,1.4533,1.3867,2.2333,1.0222,28.59,263.64
3,0.067127,-0.94629,-0.15718,1.6333,1.9333,2.8,2.4667,2.8667,2.6667,0.26646,0.15002,0.20175,0.88234,1.3002,2.2308,1.7608,2.1899,1.7531,0.20045,0.11212,0.14366,0.71778,0.87111,1.7333,1.3511,1.4089,1.4222,44.001,419.04
3,0.28049,-0.88585,0.10173,5.1,7.6,5,7.4,4.6333,3.5333,0.29478,0.15225,0.29238,3.8563,4.179,4.1252,4.2911,3.4196,3.0558,0.24005,0.10963,0.23716,3.1867,3.3067,3.4,3.6267,2.6267,2.2489,15.02,156.74
3,-0.0037427,-0.93162,-0.27727,5.0333,5.6667,3.6667,4.0667,3.8,3.9333,0.21042,0.093707,0.21577,4.0879,3.9431,2.502,2.9566,2.4756,2.193,0.16403,0.069715,0.17605,2.9822,3.2,2,2.3556,2.04,1.9289,27.623,320.96
3,0.074957,-0.96139,-0.27252,4.2667,5.8667,3.1667,2.8,5.0333,4,0.14346,0.081483,0.15244,3.4927,4.6119,2.0516,1.9554,4.306,2.4975,0.12048,0.066562,0.11596,2.5911,3.5911,1.4667,1.6267,3.38,2,42.531,519.19
3,0.20672,-0.8625,0.14409,5.1667,6.4,3.8667,5.6167,4,5.5,0.39406,0.22094,0.42132,3.6831,3.3304,2.4249,4.4037,3.7552,4.817,0.31984,0.17065,0.35006,2.8667,2.2667,1.9156,3.5578,2.9333,3.9333,15.337,154.24
3,0.18637,-0.93132,-0.20925,4.2667,3.8667,3.3333,2.8333,3.2333,4.5667,0.25882,0.11944,0.23638,3.3031,2.3683,2.5289,1.7961,2.9992,2.5403,0.22434,0.093421,0.20132,2.44,2.1222,2.0889,1.4444,1.7422,1.8522,28.224,307.28
3,0.22656,-0.88498,0.18966,3.6667,5.3833,2.3,4.4333,3.3,5.0833,0.34114,0.24966,0.38164,3.2137,3.8756,2.8895,4.2401,2.9129,3.5285,0.26539,0.16705,0.31395,2.0222,2.9756,1.66,3.3111,1.9133,2.4778,15.379,129.93
3,0.12323,-0.90701,-0.31227,3.4333,5.9333,1.6333,3.5833,3.1333,3,0.23688,0.12722,0.20866,2.702,4.6354,1.2069,2.5861,2.0623,2.1153,0.18075,0.090407,0.14186,1.9978,3.6133,0.80222,2.1444,1.5867,1.7333,28.198,253.73
