Class,AvgX,AvgY,AvgZ,AvgTX1, AvgTX2,AvgTY1,AvgTY2,AvgTZ1,AvgTZ2,StdX,StdY,StdZ,StdTX1,StdTX2,StdTY1,StdTY2,StdTZ1,StdTZ2,AbsDiffX,AbsDiffY,AbsDiffZ,AbsDiffTX1,AbsDiffTX2,AbsDiffTY1,AbsDiffTY2,AbsDiffTZ1,AbsDiffTZ2,AvgResultantXYZ,AvgResultantTXYZ
2,-0.033235,-1.0036,-0.021183,2.2,3.5333,2.3667,3,1.8333,3.7333,0.06795,0.047606,0.073152,1.9205,3.0998,1.813,2.5245,1.1669,2.4829,0.048145,0.03,0.05708,1.3067,1.9111,1.3378,1.8667,0.88889,2.08,14.813,85.272
2,-0.02412,-0.99331,-0.10538,2.2,2.9333,1.9667,3.7333,2.2333,2.8,0.064523,0.049608,0.11809,1.2045,1.6247,1.529,3.5979,1.345,1.9205,0.052934,0.035084,0.097578,0.94667,1.4133,1.0956,2.3733,1.1467,1.6533,27.166,182.16
2,0.012686,-0.97477,-0.25838,1.5333,1.8,1.4667,1.6,1.5333,2.6667,0.036115,0.029686,0.070887,0.81233,1.1169,0.85304,0.71781,0.81233,2.2599,0.029243,0.023261,0.066327,0.67556,0.85333,0.62222,0.64,0.67556,1.5111,41.791,291.12
2,-0.00095907,-0.98484,-0.1988,2.0333,2.2,2.4667,3.0667,1.6,2.4,0.031033,0.042919,0.034411,1.1784,1.3378,1.2949,1.7454,0.84773,1.3174,0.024902,0.034328,0.029089,0.91556,1.1733,1.1022,1.2978,0.68,1.1467,58.381,410.72
2,-0.010973,-0.97669,-0.23854,2.6333,4.1333,3.1333,4.5333,2.4,2.5333,0.052487,0.06926,0.034803,1.7366,3.2493,1.7608,1.9086,1.2378,1.2139,0.036822,0.053341,0.028979,1.4933,2.8267,1.4356,1.4311,1.0667,1.0311,76.719,543.81
2,0.013923,-0.98094,-0.25804,3.2333,5.4,3.4,4.8667,2.9667,4.7333,0.062915,0.083329,0.06007,2.3388,3.2059,2.3521,3.0998,1.9042,3.22,0.050393,0.065838,0.047261,2.0644,2.9067,1.8533,2.64,1.4378,2.6489,96.669,702.45
2,-0.060027,-0.96552,-0.28108,2.3667,3.1333,2.5,3.8,2.8667,3.3333,0.039258,0.057972,0.04083,1.4138,2.2053,1.6621,2.6858,2.3104,2.6723,0.030866,0.043661,0.028336,1.2222,1.8756,1.3333,2.1867,1.5822,1.9556,118.12,880.42
2,-0.085856,-0.96711,-0.24964,2.6667,3.0667,1.9667,4.3333,2.1333,3.4,0.038964,0.051593,0.027797,1.2577,1.9647,0.9561,3.348,1.3957,2.2032,0.031327,0.040816,0.022219,1.0222,1.5467,0.70889,2.8,1.0044,1.7333,140.94,1075.1
2,-0.090998,-0.97304,-0.24377,3.1,2.7333,2.4,3.8,1.8,2.8667,0.040709,0.046545,0.025009,2.0724,1.4942,1.3174,2.1217,1.0544,1.7989,0.032084,0.036779,0.019014,1.5467,1.1467,0.96,1.5733,0.74667,1.5911,165.07,1278.7
2,-0.079422,-0.97611,-0.2453,3.6667,3.9333,2.8667,4.2667,2.1,3,0.04995,0.057904,0.027324,2.1837,3.2826,2.1587,2.7424,1.5037,2.0169,0.040643,0.048148,0.020475,1.7556,2.4533,1.5644,2.32,1.0733,1.3333,190.43,1495.6
2,-0.054026,-0.97818,-0.23026,2.3333,2.3333,2.1333,2.4,2,3,0.035693,0.036226,0.026305,1.633,1.5477,1.2139,1.5536,1.3778,1.8776,0.027823,0.028246,0.021347,1.2222,1.3333,0.87111,1.36,1,1.3333,216.97,1722
2,-0.048362,-0.98028,-0.22259,2.7333,3.2,2.7667,3.6667,2.7667,2.7333,0.040075,0.05962,0.030467,1.6659,2.7849,2.4382,3.1819,2.1102,1.9298,0.030373,0.04124,0.021665,1.3333,2.1333,1.7556,2.4444,1.5667,1.6444,244.64,1955.9
2,-0.036631,-0.99294,-0.14574,3.5667,5.2,3.1667,3.8,2.5667,3.5333,0.063619,0.068113,0.041979,3.4017,4.1202,2.3008,2.4756,1.779,2.4389,0.048272,0.054251,0.034028,2.5556,3.5733,1.6444,2.1333,1.3756,1.8489,273.39,2207.2
