timestamp,x (in G's),y (in G's),z (in G's)
1449355651,0.041931,-1.025345,-0.159195
1449355651,0.11795,-1.041885,-0.115662
1449355651,-0.014771,-1.251114,-0.230743
1449355651,0.008865,-1.254745,-0.121078
1449355651,-0.014465,-1.183762,-0.016586
1449355651,-0.254562,-0.760284,0.130798
1449355651,-0.146591,-0.970978,0.044037
1449355651,0.002045,-1.086609,-0.067139
1449355651,-0.063522,-0.942886,-0.099167
1449355651,-0.075851,-0.879257,-0.100235
1449355651,-0.099869,-0.905853,-0.072449
1449355651,-0.100113,-0.928131,-0.099976
1449355651,-0.075455,-0.931473,-0.12355
1449355651,-0.053802,-0.941086,-0.115143
1449355651,-0.068008,-1.00943,-0.143265
1449355651,-0.113739,-1.046814,-0.153458
1449355652,-0.012833,-1.101654,-0.212296
1449355652,-0.014175,-1.218506,-0.266434
1449355652,-0.025909,-1.187531,-0.011414
1449355652,0.199265,-0.772812,0.06485
1449355652,0.034714,-1.06102,0.035812
1449355652,-0.031708,-1.079773,-0.096939
1449355652,0.035416,-0.902237,-0.12854
1449355652,0.069,-0.801147,-0.094376
1449355652,0.046143,-0.896561,-0.116501
1449355652,0.032928,-0.941269,-0.157333
1449355652,0.001602,-0.952133,-0.189896
1449355652,-0.008987,-0.960861,-0.148132
1449355652,0.022156,-0.993698,-0.195328
1449355652,0.085022,-1.108093,-0.165375
1449355652,-0.018692,-1.296188,-0.232452
1449355652,-0.001205,-1.276672,-0.123779
1449355652,-0.015839,-1.02298,-0.039978
1449355652,-0.250549,-0.74559,0.160522
1449355652,-0.096237,-1.021652,0.005447
1449355652,-0.013596,-1.091919,-0.07283
1449355652,-0.121811,-0.876221,-0.125092
1449355653,-0.074875,-0.87114,-0.097961
1449355653,-0.035568,-0.90152,-0.109573
1449355653,-0.066101,-0.921738,-0.139221
1449355653,-0.016129,-0.920151,-0.161499
1449355653,-0.014801,-0.964127,-0.150284
1449355653,0.000992,-1.071091,-0.191284
1449355653,-0.084732,-1.108658,-0.179688
1449355653,0.049133,-1.318756,-0.220795
1449355653,0.027298,-1.333252,-0.021881
1449355653,0.203003,-0.778,0.043808
1449355653,0.082642,-0.944641,0.068024
1449355653,-0.006271,-1.061142,-0.060333
1449355653,0.040192,-0.931671,-0.068787
1449355653,0.087646,-0.845261,-0.064255
1449355653,0.080658,-0.885727,-0.076019
1449355653,0.056625,-0.945023,-0.117477
1449355653,0.013489,-0.94368,-0.120148
1449355653,-0.014832,-0.968292,-0.123016
1449355653,0.033524,-1.023666,-0.158249
1449355653,0.08783,-1.19931,-0.146622
1449355653,-0.006683,-1.381058,-0.216171
1449355654,-0.012482,-1.207199,0.026871
1449355654,-0.181412,-0.791962,0.084976
1449355654,-0.177994,-0.90683,0.131287
1449355654,-0.017105,-1.166565,-0.041245
1449355654,-0.032837,-0.985397,-0.120773
1449355654,-0.05896,-0.841568,-0.079361
1449355654,-0.038452,-0.868698,-0.068008
1449355654,-0.062164,-0.910812,-0.095062
1449355654,-0.033447,-0.924347,-0.108871
1449355654,-0.017258,-0.950745,-0.13266
1449355654,-0.028122,-1.03363,-0.161652
1449355654,-0.113266,-1.058731,-0.154068
1449355654,-0.012924,-1.268478,-0.193985
1449355654,-0.008041,-1.264679,-0.101959
1449355654,0.036957,-1.065002,0.023514
1449355654,0.19191,-0.873734,0.16539
1449355654,-0.0121,-1.109024,-0.015106
1449355654,-0.015915,-0.997055,-0.084747
1449355654,0.038345,-0.851059,-0.107147
1449355654,0.063202,-0.836426,-0.080872
1449355655,0.047745,-0.921646,-0.125778
1449355655,0.021454,-0.923233,-0.173569
1449355655,-0.005142,-0.929855,-0.16098
1449355655,-0.01239,-1.008728,-0.162537
1449355655,0.103577,-1.039322,-0.188019
1449355655,-0.018646,-1.248764,-0.209579
1449355655,-0.007843,-1.327484,-0.184311
1449355655,-0.001709,-1.151382,-0.04808
1449355655,-0.195465,-0.720337,0.115601
1449355655,-0.14032,-0.988556,0.055847
1449355655,-0.009415,-1.141663,-0.102692
1449355655,-0.094559,-0.903793,-0.140976
1449355655,-0.053314,-0.825806,-0.099045
1449355655,-0.041977,-0.862091,-0.118118
1449355655,-0.056793,-0.884583,-0.161484
1449355655,-0.01506,-0.923599,-0.159225
1449355655,-0.016281,-1.006561,-0.15152
1449355655,-0.136093,-1.10495,-0.211655
1449355655,-0.042847,-1.238098,-0.142181
1449355655,0.016815,-1.383774,-0.109161
