timestamp,x (in G's),y (in G's),z (in G's)
1449357447,0.096481,-0.889099,-0.305161
1449357447,0.13826,-0.991837,-0.303604
1449357447,0.142548,-1.17485,-0.38504
1449357447,0.003647,-1.293091,-0.420456
1449357448,0.236282,-1.137894,-0.175125
1449357448,-0.092529,-0.969971,-0.046875
1449357448,-0.049179,-0.952484,-0.125015
1449357448,0.12677,-1.007782,-0.271835
1449357448,0.028473,-0.840012,-0.222305
1449357448,0.010895,-0.798264,-0.221939
1449357448,0.032471,-0.881393,-0.208755
1449357448,0.005783,-0.897781,-0.271088
1449357448,0.046234,-0.899673,-0.322433
1449357448,0.118103,-0.931091,-0.30957
1449357448,0.03476,-1.01738,-0.32338
1449357448,0.004242,-1.078461,-0.386444
1449357448,0.226791,-1.256653,-0.400009
1449357448,0.142563,-1.196396,-0.282959
1449357448,0.053665,-1.043961,-0.050674
1449357448,0.212753,-0.800522,-0.054123
1449357448,0.107651,-1.033829,-0.166504
1449357448,0.094986,-0.907761,-0.255432
1449357448,0.185318,-0.849686,-0.199982
1449357448,0.151993,-0.845001,-0.210739
1449357449,0.145737,-0.846771,-0.278351
1449357449,0.163269,-0.859131,-0.299911
1449357449,0.146774,-0.883148,-0.299606
1449357449,0.13121,-0.98288,-0.285721
1449357449,0.208313,-1.110474,-0.318756
1449357449,0.073654,-1.256454,-0.464081
1449357449,0.164429,-1.152725,-0.263763
1449357449,0.108978,-1.105774,-0.02742
1449357449,-0.144608,-0.868423,-0.09021
1449357449,0.008377,-1.045151,-0.193787
1449357449,0.116394,-0.960938,-0.217834
1449357449,-0.033035,-0.818253,-0.222778
1449357449,-0.013489,-0.853806,-0.225815
1449357449,-0.000107,-0.852051,-0.235565
1449357449,0.017227,-0.869125,-0.274323
1449357449,0.061447,-0.940018,-0.312057
1449357449,0.112671,-0.972168,-0.330521
1449357449,0.06955,-1.075882,-0.343246
1449357449,0.111252,-1.183868,-0.365707
1449357449,0.254089,-1.309418,-0.368042
1449357449,-0.011703,-1.126709,-0.157913
1449357450,0.147949,-0.775391,-0.014145
1449357450,0.146683,-0.880463,-0.06279
1449357450,0.077957,-1.016769,-0.216141
1449357450,0.185654,-0.895111,-0.217178
1449357450,0.160934,-0.875671,-0.193542
1449357450,0.13237,-0.881973,-0.236298
1449357450,0.145309,-0.85614,-0.314041
1449357450,0.111038,-0.859741,-0.321884
1449357450,0.112244,-0.908783,-0.307632
1449357450,0.169373,-0.989151,-0.332352
1449357450,0.134003,-1.16214,-0.364044
1449357450,0.072601,-1.280701,-0.461411
1449357450,0.187576,-1.097397,-0.252274
1449357450,0.057755,-1.017365,0.03511
1449357450,-0.097565,-0.8564,-0.043823
1449357450,0.152618,-1.081024,-0.223984
1449357450,0.080261,-0.935944,-0.249893
1449357450,-0.017624,-0.812943,-0.242249
1449357450,0.046707,-0.852829,-0.198685
1449357450,0.043961,-0.835785,-0.247696
1449357450,0.053345,-0.892288,-0.29599
1449357451,0.110886,-0.928391,-0.325867
1449357451,0.114456,-0.994995,-0.334717
1449357451,-0.012741,-1.069214,-0.31633
1449357451,0.228592,-1.236679,-0.41626
1449357451,0.194809,-1.176575,-0.295303
1449357451,0.026398,-1.15387,0.026886
1449357451,0.261673,-0.827805,-0.079575
1449357451,0.073761,-1.050461,-0.192581
1449357451,0.083206,-0.814163,-0.208878
1449357451,0.231232,-0.810104,-0.169571
1449357451,0.143204,-0.853745,-0.19252
1449357451,0.164963,-0.87294,-0.256378
1449357451,0.124878,-0.872803,-0.296356
1449357451,0.073502,-0.864548,-0.290329
1449357451,0.105804,-0.992538,-0.309662
1449357451,0.150574,-1.138275,-0.372162
1449357451,0.004745,-1.235687,-0.493835
1449357451,0.173615,-1.094681,-0.275284
1449357451,0.139755,-1.109497,0.078171
1449357451,-0.236938,-0.919571,-0.019135
1449357452,0.165665,-1.090256,-0.210739
1449357452,0.167938,-0.92392,-0.216003
1449357452,-0.069778,-0.78392,-0.203003
1449357452,0.029922,-0.829697,-0.17366
1449357452,0.074524,-0.865036,-0.238449
1449357452,-0.002335,-0.878571,-0.286713
1449357452,0.090729,-0.904846,-0.30896
1449357452,0.095566,-1.001801,-0.312592
1449357452,0.000961,-1.047195,-0.354065
1449357452,0.241608,-1.194107,-0.434891
1449357452,0.186279,-1.20694,-0.29097
1449357452,0.008133,-1.202713,0.07074
1449357452,0.321518,-0.868515,-0.024338
1449357452,-0.006439,-1.060974,-0.201492
1449357452,0.03508,-0.784241,-0.212875
1449357452,0.218307,-0.756866,-0.181442
1449357452,0.123215,-0.877411,-0.182449
1449357452,0.144241,-0.884445,-0.272583
1449357452,0.127411,-0.861023,-0.323807
1449357452,0.088776,-0.902145,-0.290909
1449357452,0.131592,-1.055573,-0.326706
1449357453,0.103119,-1.269196,-0.445648
1449357453,-0.023804,-1.2677,-0.396408
1449357453,0.344925,-1.177246,-0.034088
1449357453,-0.222565,-0.835373,0.033432
1449357453,0.081497,-1.023727,-0.142029
1449357453,0.157394,-0.934937,-0.242691
1449357453,-0.056244,-0.825638,-0.20842
1449357453,-0.010635,-0.838181,-0.205368
1449357453,0.036774,-0.891678,-0.266602
1449357453,0.023361,-0.86525,-0.304092
1449357453,0.045959,-0.910019,-0.315796
1449357453,0.085678,-0.966141,-0.325119
1449357453,0.04129,-1.069321,-0.345261
1449357453,0.083115,-1.190598,-0.408615
1449357453,0.228256,-1.264114,-0.387512
1449357453,0.033966,-1.138321,-0.113159
1449357453,0.137131,-0.839584,0.032181
1449357453,0.161667,-0.893539,-0.067795
1449357453,0.078308,-1.015594,-0.176361
1449357453,0.140305,-0.88591,-0.197937
1449357453,0.188324,-0.861115,-0.199356
1449357454,0.142059,-0.86087,-0.230484
1449357454,0.135513,-0.851837,-0.264984
1449357454,0.11969,-0.873352,-0.284882
1449357454,0.081558,-0.927887,-0.310104
1449357454,0.108627,-1.019058,-0.334671
1449357454,0.156601,-1.12439,-0.354691
1449357454,0.034546,-1.275772,-0.45787
1449357454,0.120514,-1.131104,-0.226761
1449357454,0.148438,-1.063919,0.05748
1449357454,-0.181717,-0.83931,-0.02005
1449357454,0.003159,-1.041565,-0.150543
1449357454,0.112061,-0.985733,-0.180496
1449357454,-0.019424,-0.844437,-0.174255
1449357454,-0.001648,-0.821014,-0.181183
1449357454,0.081314,-0.88884,-0.204041
1449357454,0.080185,-0.878967,-0.251907
1449357454,0.100616,-0.946121,-0.274109
1449357454,0.069382,-1.04068,-0.316208
1449357454,0.019196,-1.126343,-0.372681
1449357454,0.110886,-1.254044,-0.435272
1449357455,0.191391,-1.209198,-0.328445
1449357455,0.067871,-1.077988,-0.039581
1449357455,0.24324,-0.749542,-0.012726
1449357455,0.183365,-0.909348,-0.043564
1449357455,0.061096,-1.038269,-0.197479
1449357455,0.299728,-0.843445,-0.179489
1449357455,0.18367,-0.839569,-0.139175
1449357455,0.154449,-0.881317,-0.212357
1449357455,0.175659,-0.884125,-0.251556
1449357455,0.177521,-0.902512,-0.276138
1449357455,0.088867,-0.959198,-0.267929
1449357455,0.116516,-1.13118,-0.307632
1449357455,0.159012,-1.21579,-0.472931
1449357455,0.117233,-1.191483,-0.35202
1449357455,0.265244,-1.046738,-0.060287
1449357455,-0.057465,-0.905182,0.065506
1449357455,-0.105225,-0.940567,-0.038681
1449357455,0.112457,-1.131836,-0.225433
