2,-0.044221,-0.91419,-0.37102,16.6,19.4,5.2,7.9,3,10.6,0.16123,0.043677,0.050108,10.596,8.6178,2.9364,4.4083,1.8856,4.5019,0.12986,0.034993,0.040399,9.52,7.68,2.24,3.66,1.6,3.84,2.2853,79.346
2,0.049811,-0.95416,-0.42823,6.8,8.3,16.6,3.7,8,10.8,0.063854,0.12711,0.10263,5.1381,4.0565,10.967,4.0565,12.702,4.0497,0.049349,0.10557,0.076161,4.24,2.88,8.48,2.72,9.6,3.36,6.2987,209.1
2,0.047334,-0.88259,-0.50705,6.2,5.6,6.6,7.6,4.4,9.9,0.060431,0.062659,0.064949,3.6148,6.5013,2.8752,5.2536,1.5776,7.0781,0.053533,0.046075,0.051379,3.04,5.64,2.48,4.32,1.28,6.48,11.488,358.68
2,-0.022981,-0.85768,-0.53036,1.8,4.6,2.2,2,4.2,3.2,0.039351,0.023197,0.041071,1.0328,4.6476,1.6865,1.0541,2.7809,2.1499,0.028756,0.017425,0.033461,0.96,4.32,1.44,1,2.56,2,17.598,515.89
2,-0.0089218,-0.83056,-0.57234,1.8,1.6,3.4,6.9,2.8,2,0.0091433,0.034734,0.018563,0.78881,0.96609,1.4298,2.7264,1.5492,0,0.0066116,0.026903,0.014107,0.64,0.84,1.28,2.34,1.36,0,24.496,675.19
2,-0.016089,-0.82584,-0.57984,1,1.7,2,2.1,1.6,2,0.0056461,0.029235,0.012646,0,0.67495,0.66667,2.1318,0.5164,0.94281,0.0042004,0.021719,0.0094437,0,0.56,0.4,1.18,0.48,0.8,32.099,836.55
2,-0.0044009,-0.82805,-0.58406,1.4,1.3,2.6,1.7,2,2.4,0.0070147,0.016266,0.017312,0.5164,0.48305,1.4298,0.48305,0.66667,0.5164,0.0056647,0.011923,0.014227,0.48,0.42,1.12,0.42,0.4,0.48,40.343,998.6
2,-0.0033737,-0.82778,-0.57566,1.6,2.2,3.6,2.3,3,5,0.01122,0.027625,0.026861,0.84327,0.78881,2.6331,1.3375,1.7638,2.357,0.0089704,0.01962,0.017816,0.72,0.64,2.32,1.1,1.2,2.2,49.184,1161.9
2,0.0020326,-0.81752,-0.5733,1.6,2.6,2.6,4,4.4,4.7,0.020923,0.024254,0.049805,1.2649,1.7127,1.2649,0.8165,4.1419,2.8694,0.016498,0.018036,0.030959,0.96,1.44,1.12,0.6,3.04,2.22,58.574,1329
2,0.008986,-0.811,-0.59349,2.6,5.2,2,1.8,1.8,1.3,0.024281,0.01749,0.011812,1.4298,0.91894,0.66667,0.78881,0.78881,0.94868,0.0197,0.014343,0.0091154,1.12,0.64,0.4,0.64,0.64,0.54,68.49,1497.6
