4,-0.076262,-0.89371,-0.35749,7.2,6.8,3.2,18.8,10.8,8.2,0.090588,0.10458,0.071404,6.3736,1.3166,2.044,5.1381,8.1213,1.0328,0.072197,0.083086,0.057436,4.64,1.08,1.84,4.32,6.08,0.96,2.1766,72.907
4,0.14641,-1.002,0.028468,3.4,3.4,1.6,4.8,5.6,9.6,0.046066,0.034321,0.16226,1.075,1.2649,0.84327,3.4254,3.0984,2.4129,0.034014,0.02922,0.13154,0.88,1.12,0.72,2,2.32,1.44,6.0857,167.47
4,0.2426,-0.98989,0.16511,2.8,4,1.8,2.7,3.4,6.7,0.027422,0.038197,0.099026,1.2293,0.8165,1.6865,0.48305,1.4298,3.093,0.019099,0.024205,0.081991,1.04,0.6,1.28,0.42,1.12,2.64,11.168,268.73
4,0.097772,-0.96237,-0.27431,2.8,2.1,2.8,4,3.4,7.6,0.069313,0.064375,0.16196,1.2293,1.5239,1.5492,2.8674,1.9551,3.9215,0.055418,0.050008,0.13421,1.04,0.96,1.36,2.6,1.68,3.52,17.217,376.22
4,0.080084,-0.91544,-0.38157,2.6,3.6,1.8,3.2,3,2.4,0.059344,0.034453,0.022337,2.3664,1.7127,0.78881,1.3166,3.1972,0.5164,0.048826,0.024328,0.018242,1.76,1.44,0.64,1.08,2.4,0.48,24.047,488.58
4,0.053201,-0.92524,-0.37708,1.4,2.9,1.4,3.6,2,3.4,0.018913,0.020971,0.01715,0.5164,1.912,0.5164,2.4129,0.66667,1.5055,0.016802,0.016519,0.012025,0.48,1.7,0.48,2.2,0.4,1.4,31.578,603.22
4,0.089541,-0.94133,-0.32136,2.4,3.5,1.4,3.4,3.2,3.4,0.032866,0.025558,0.053813,1.9551,1.7795,0.5164,2.0656,1.6865,0.96609,0.026987,0.019279,0.043375,1.44,1.5,0.48,1.92,1.44,0.84,39.745,720.09
4,0.13678,-0.97904,-0.18802,3,6.6,1,2.2,4.4,5.1,0.049955,0.028173,0.04114,2.582,5.0816,0,1.0328,1.4298,3.7253,0.040646,0.02371,0.031815,2.4,3,0,0.56,1.12,3.1,48.515,840.76
4,0.32048,-0.95783,0.033769,6,9.5,2.8,7.5,6.6,9.2,0.07742,0.051402,0.070585,3.3993,7.8634,1.6865,4.6726,3.5024,4.3665,0.057283,0.039531,0.051543,2.4,6.3,1.44,3.9,2.72,3.72,57.853,976.3
4,0.10288,-0.9437,-0.27613,4.8,11.2,3,11.4,8.6,11.2,0.13808,0.088004,0.1985,2.1499,6.2147,1.7638,9.6171,1.9551,8.5868,0.11739,0.072417,0.16742,1.76,5.44,1.6,8.6,1.68,7.84,67.731,1132.7
