timestamp,x (in G's),y (in G's),z (in G's)
1449471745,-0.014893,-0.99791,-0.25943
1449471745,-0.074188,-0.955811,-0.242279
1449471745,-0.01387,-1.046967,-0.277908
1449471745,0.09021,-1.097076,-0.30925
1449471745,-0.055252,-1.013885,-0.344833
1449471745,-0.192764,-0.847992,-0.549622
1449471745,-0.096542,-0.572495,-0.478531
1449471745,0.027466,-0.675186,-0.286713
1449471745,0.008545,-0.904892,-0.374435
1449471745,-0.07428,-0.925354,-0.441956
1449471745,-0.078476,-0.936142,-0.429459
1449471745,-0.007874,-0.966293,-0.355499
1449471745,-0.031296,-0.970276,-0.288406
1449471745,-0.048935,-0.959732,-0.21608
1449471745,-0.085831,-1.011581,-0.146255
1449471745,-0.003174,-1.119827,-0.062347
1449471746,0.047928,-1.141846,-0.009415
1449471746,0.131836,-1.14003,0.04248
1449471746,0.193359,-1.134262,0.153046
1449471746,0.271576,-1.057083,0.192825
1449471746,0.287247,-0.937653,0.069656
1449471746,0.310349,-0.689713,0.057693
1449471746,0.282776,-0.878998,0.045258
1449471746,0.285461,-0.960175,-0.038223
1449471746,0.27153,-1.041077,-0.013062
1449471746,0.156326,-1.117554,-0.037201
1449471746,0.130997,-1.076263,-0.009613
1449471746,0.109253,-1.026215,-0.021149
1449471746,0.067703,-0.997711,-0.02359
1449471746,0.090256,-0.95369,-0.012833
1449471746,-0.002701,-0.994629,-0.035873
1449471746,0.050644,-1.036591,-0.091599
1449471746,-0.035446,-1.011108,-0.146164
1449471746,-0.057571,-0.986908,-0.243835
1449471746,-0.137344,-1.004227,-0.307236
1449471746,-0.126297,-0.921036,-0.365692
1449471747,-0.168884,-0.860184,-0.332733
1449471747,-0.129913,-0.906723,-0.284027
1449471747,-0.092911,-0.945847,-0.209473
1449471747,-0.077545,-0.975723,-0.188339
1449471747,-0.069061,-0.982513,-0.135742
1449471747,-0.03215,-1.051605,-0.061768
1449471747,-0.016205,-1.061432,0.047745
1449471747,-0.016113,-1.114334,0.037857
1449471747,0.006348,-1.01532,0.106445
