Class,AvgX,AvgY,AvgZ,AvgTX1, AvgTX2,AvgTY1,AvgTY2,AvgTZ1,AvgTZ2,StdX,StdY,StdZ,StdTX1,StdTX2,StdTY1,StdTY2,StdTZ1,StdTZ2,AbsDiffX,AbsDiffY,AbsDiffZ,AbsDiffTX1,AbsDiffTX2,AbsDiffTY1,AbsDiffTY2,AbsDiffTZ1,AbsDiffTZ2,AvgResultantXYZ,AvgResultantTXYZ
1,0.11499,-1.0254,-0.19983,5,4.6,8.4,8.2,8.6,6.6,0.056005,0.193,0.10475,3.1269,1.2649,10.617,2.7809,7.8768,2.3664,0.045685,0.13528,0.070799,2.4,1.12,7.84,2.08,7.12,1.92,6.4902,114.52
1,0.059485,-0.98625,-0.23791,5.4,7.6,4,13.2,6.6,8.2,0.056581,0.19858,0.082073,4.8351,4.402,2.8284,7.9274,8.1541,6.5794,0.045786,0.15755,0.063331,4.08,3.68,2.4,5.92,6.16,4.96,11.66,213.74
1,0.18509,-0.88455,-0.16818,4,7.6,4.2,11.2,4.2,5.8,0.04051,0.085661,0.04714,3.5277,3.5024,2.6162,9.0529,1.5492,7.0993,0.030556,0.061605,0.038762,3.2,2.56,2.24,6.72,1.36,5.28,17.769,344.91
1,0.043591,-0.9735,-0.18044,9.6,8.2,8.6,13.6,9.2,10.2,0.074699,0.22542,0.09993,6.7198,4.7329,7.7632,6.3105,7.7574,10.163,0.052954,0.17724,0.060399,5.52,3.84,6.32,5.12,7.04,9.44,24.697,503.61
1,0.14422,-1.0014,-0.17738,6,9.4,7.2,6,7.8,7,0.07819,0.19389,0.10929,4.899,4.4522,6.8767,3.4641,7.0993,3.5277,0.060442,0.14902,0.096077,4.4,3.36,5.12,3.2,6.16,3.2,32.335,675.51
1,0.082341,-1.0275,-0.16859,7.4,13.8,8.4,6.2,7.8,7.2,0.11602,0.20056,0.080882,5.0155,9.5778,8.2892,5.7116,6.4429,5.9029,0.093992,0.16375,0.06383,4.48,8.64,6.24,4.32,4.56,5.44,40.623,861.36
1,0.04117,-0.98902,-0.22806,7.8,8.2,4,11.4,9.6,5.6,0.054268,0.224,0.09111,3.9101,4.638,2.4037,6.3805,10.679,0.84327,0.044292,0.17196,0.067576,3.04,3.52,1.6,5.92,8.72,0.64,49.509,1066
1,0.15817,-0.8966,-0.13185,5.2,7.4,3.8,4,2.2,5.4,0.052545,0.09121,0.060779,3.2931,3.3066,2.5298,3.1972,1.2293,0.84327,0.042188,0.057172,0.051984,2.96,2.88,1.84,2.4,1.04,0.64,58.974,1280.5
1,0.028963,-0.96475,-0.16686,8,4.2,8.6,7.2,10.2,7,0.067557,0.20325,0.095196,5.5377,1.5492,5.6016,5.3914,7.8712,0,0.049325,0.16946,0.058029,4.4,1.44,4.32,4.96,7.04,0,68.976,1504.4
1,0.1448,-0.9933,-0.20647,6.4,8.2,8.4,11.2,9.6,9.8,0.075029,0.20374,0.098007,5.7194,4.1312,8.9343,3.6148,8.0443,2.6998,0.058472,0.15899,0.073985,4.24,3.84,6.64,3.04,6.72,1.92,79.486,1740.8
