Class,AvgX,AvgY,AvgZ,AvgTX1, AvgTX2,AvgTY1,AvgTY2,AvgTZ1,AvgTZ2,StdX,StdY,StdZ,StdTX1,StdTX2,StdTY1,StdTY2,StdTZ1,StdTZ2,AbsDiffX,AbsDiffY,AbsDiffZ,AbsDiffTX1,AbsDiffTX2,AbsDiffTY1,AbsDiffTY2,AbsDiffTZ1,AbsDiffTZ2,AvgResultantXYZ,AvgResultantTXYZ
2,0.019749,-0.98565,-0.20254,3,2.2,1,1.8,2.8,3,0.016947,0.0070412,0.013517,1.4907,1.5492,0,1.0328,0.78881,1.7638,0.013249,0.005832,0.011044,1.2,1.44,0,0.96,0.64,1.6,6.2046,26.162
2,0.019994,-0.99276,-0.12389,2.6,2.6,1.6,1,4,3.8,0.014831,0.00967,0.032655,1.9551,1.5776,0.5164,0,3.3333,0.78881,0.0099695,0.0084305,0.029155,1.52,1.28,0.48,0,2.4,0.64,11.273,55.977
2,0.056754,-0.99731,-0.14261,6.8,1.8,2.6,1.8,3.6,8.2,0.040509,0.019292,0.029894,4.9621,1.6865,2.0656,0.42164,1.075,4.1312,0.030745,0.012919,0.025696,3.76,1.28,1.92,0.32,0.88,3.84,17.26,100.89
2,0.078125,-1.0015,-0.10704,5.6,9.2,4.4,3,4,7.2,0.053731,0.033184,0.05757,2.5473,5.0509,1.4298,0.94281,4.3205,4.2895,0.044351,0.025174,0.04861,2.08,4.64,1.12,0.8,3.2,3.84,24.049,167.52
2,-0.022406,-1.001,-0.032204,3.2,6.4,2.2,5.4,5.8,5.6,0.035449,0.035006,0.030503,2.044,1.2649,1.0328,4.8808,3.3599,4.6476,0.025766,0.024775,0.024556,1.84,0.96,0.72,4.48,2.64,4.32,31.553,249.77
2,0.0067811,-1.0085,-0.090491,2.2,3.6,2.8,2.8,3.4,4,0.024456,0.021105,0.021399,1.2293,2.9515,1.2293,0.78881,1.9551,1.1547,0.020859,0.017354,0.018025,1.04,2.72,1.04,0.64,1.68,0.8,39.704,340.74
2,0.031883,-1.0104,-0.10341,4.4,6,4,4,2.6,4,0.042802,0.045432,0.025794,5.6411,2.8284,5.2915,1.8856,1.7127,1.1547,0.028731,0.026791,0.020584,4.24,2.4,4,1.6,1.52,0.8,48.466,438.38
2,-0.0068176,-1.0151,0.010539,2.8,3.4,3.8,1.8,3.6,9.8,0.020016,0.028661,0.066579,1.2293,1.5776,3.1552,0.78881,2.2706,2.4404,0.014018,0.019567,0.055203,1.04,1.28,2.56,0.64,1.92,2.24,57.8,545.23
2,-0.047275,-0.99648,0.0002609,2.2,3.4,3,2.2,1.4,5,0.024711,0.020239,0.014557,1.5492,1.5776,0.66667,1.0328,0.5164,3.4641,0.020663,0.016564,0.012377,1.12,1.28,0.4,0.96,0.48,2.4,67.663,657.64
2,-0.053409,-1.0097,-0.018131,3,8,3.2,6.6,2.6,3.8,0.036559,0.036643,0.015661,1.3333,1.7638,2.6162,1.5776,1.075,3.084,0.030142,0.03046,0.012274,1.2,1.6,1.92,1.28,0.88,2.24,78.031,774.46
2,-0.13057,-0.98169,0.074135,8.6,13.2,8.4,15.4,4.6,14.6,0.083821,0.094445,0.06695,5.0155,11.933,4.6476,4.402,3.6878,3.0984,0.06357,0.067952,0.055669,4.32,11.04,3.68,3.68,2.72,2.24,88.88,916.29
2,-0.105,-0.99402,0.11258,3.4,4.4,3.6,6,2.8,3.2,0.039257,0.037354,0.032182,1.4298,3.5024,3.5024,1.8856,1.8135,3.6148,0.032799,0.026404,0.022744,1.12,2.72,2.56,1.6,1.36,2.72,100.18,1075.5
2,-0.082527,-1.001,-0.035158,5,5.6,5,5.6,5.8,6.4,0.048742,0.05154,0.037482,3.7118,4.0332,5.2068,0.5164,2.1499,4.6476,0.035365,0.04103,0.02805,3.2,3.68,4.8,0.48,1.52,4.32,111.92,1241.3
2,-0.019048,-0.9764,-0.12436,4.2,6.4,5,16.6,5.2,6.2,0.056099,0.086474,0.032626,1.8135,4.0879,3.5277,12.011,4.3919,3.6148,0.043091,0.071126,0.027372,1.44,3.52,2.8,10.88,3.84,2.72,124.08,1416.8
2,0.010178,-1.003,-0.21299,4.6,8.4,2,7,3.4,6.6,0.033872,0.055277,0.022347,3.0984,1.9551,0.94281,7.513,2.8752,5.0596,0.025015,0.039957,0.014974,2.72,1.44,0.8,5.6,2.48,4.48,136.66,1608.7
2,0.021614,-0.98771,-0.19835,2.8,4.2,2,3.2,3.6,4.8,0.026345,0.021232,0.02435,0.78881,2.5298,1.633,0.42164,1.4298,2.7809,0.021577,0.017222,0.018408,0.64,2.24,1.2,0.32,1.12,2.56,149.63,1804.3
