2,0.022632,-0.9859,-0.19998,1.4,1.2,1,1.2,1.3,1.4,0.012755,0.0064389,0.010415,0.68056,0.41039,0,0.41039,0.47016,0.82078,0.0097074,0.0054123,0.0082349,0.56,0.32,0,0.32,0.42,0.64,3.1023,8.7307
2,0.038374,-0.99504,-0.13325,2.6,1.6,1.4,1,2.1,3.4,0.035172,0.015035,0.031946,2.1126,0.82078,0.82078,0,1.1653,1.9029,0.02585,0.010853,0.027748,1.52,0.72,0.64,0,0.76,1.44,8.6301,30.887
2,0.027859,-1.0012,-0.069624,2.4,4.2,1.8,2.4,2.8,3.4,0.067988,0.033198,0.05903,1.3917,2.0926,0.89443,1.9029,1.8806,2.3033,0.054127,0.024923,0.052293,1.2,1.52,0.8,1.44,1.56,2.08,15.776,72.238
2,0.019332,-1.0094,-0.096951,2,2.8,1.9,1.8,1.8,2.2,0.036289,0.034492,0.024,2.1026,1.6416,1.8035,0.76777,0.89443,0.76777,0.027197,0.021786,0.020018,1.2,1.44,1.08,0.64,0.8,0.64,24.233,124.31
2,-0.027046,-1.0058,0.0054001,1.5,2.2,2.1,1.4,1.6,4,0.030162,0.025959,0.047201,0.68825,0.76777,1.1653,0.50262,1.0463,1.9467,0.024008,0.019772,0.034817,0.6,0.64,0.76,0.48,0.84,1.6,33.831,184.82
2,-0.09199,-0.99567,0.028002,3.1,5.6,3.1,5.8,2.1,5,0.074351,0.071183,0.06693,2.2688,4.4296,2.174,2.5464,1.4832,3.2444,0.054022,0.050517,0.054392,1.74,3.36,1.72,2.16,0.96,2.8,44.44,255.82
2,-0.093765,-0.99749,0.03871,2.4,2.8,2.5,3,2.3,2.6,0.044591,0.043954,0.083064,1.3139,1.6416,1.9601,0.64889,1.2183,2.0105,0.034845,0.034064,0.073868,1.08,1.44,1.7,0.4,1.1,1.92,55.959,343.32
2,-0.004435,-0.98968,-0.16868,2.6,3.8,2,6.2,2.4,3.6,0.047528,0.071939,0.052993,1.3139,1.6416,1.5218,5.4057,1.729,2.21,0.036776,0.05275,0.046243,1.12,1.12,1,5.04,1.48,1.92,68.329,441.44
2,0.025839,-0.99275,-0.18616,1.6,2.2,1.4,2,2,2.2,0.023231,0.022408,0.025576,0.68056,1.1965,0.68056,0.64889,1.026,1.1965,0.01932,0.017546,0.019171,0.6,1.04,0.56,0.4,0.8,1.04,81.499,546.49
2,-0.0059792,-0.98201,-0.19057,1.2,1.6,1.3,1.4,1.5,1.6,0.014983,0.02383,0.027982,0.41039,0.50262,0.47016,0.50262,0.68825,0.82078,0.01146,0.019669,0.021277,0.32,0.48,0.42,0.48,0.6,0.72,95.415,653.26
2,-0.010092,-0.95989,-0.33123,1.2,1.2,1.2,1.4,1.6,2.6,0.0087398,0.020337,0.022007,0.41039,0.41039,0.41039,0.50262,0.82078,1.2312,0.0063363,0.015914,0.016645,0.32,0.32,0.32,0.48,0.72,0.96,110.05,761.78
2,0.054129,-0.98242,-0.25334,2.2,2.6,1.9,2,1.5,3.8,0.03207,0.037488,0.062321,1.0052,1.5355,1.2524,0.91766,0.94591,3.334,0.02494,0.030823,0.058009,0.84,1.28,0.9,0.8,0.7,2.56,125.37,873.37
2,0.021551,-0.99093,-0.17524,2.3,2.6,2.9,3.8,1.5,1.8,0.026996,0.053325,0.015516,1.0311,1.3917,1.5526,1.7652,0.51299,0.76777,0.022422,0.043585,0.012916,0.82,1.28,1.32,1.36,0.5,0.64,141.35,989.24
2,-0.014114,-0.98246,-0.18211,2.1,2,1.9,2.4,1.4,3,0.029876,0.030438,0.018907,1.2524,1.5894,0.96791,1.5355,0.94032,1.451,0.021367,0.024931,0.014482,0.94,1.2,0.9,1.28,0.64,1.2,157.95,1109.3
2,-0.010313,-0.98114,-0.23906,1.7,2,2.6,3,1.9,2.4,0.023694,0.043483,0.022251,1.2183,0.91766,1.1425,1.7168,0.96791,1.3917,0.01719,0.034251,0.017198,0.98,0.8,0.88,1.2,0.72,1.28,175.14,1232.2
2,-0.014703,-0.98156,-0.26409,1.6,2,2.4,5,2.1,3.2,0.030142,0.054736,0.02148,0.94032,1.5894,1.4654,1.2978,0.85224,0.41039,0.021023,0.042009,0.018243,0.72,1.2,1.08,0.8,0.72,0.32,192.93,1359.4
