timestamp,x (in G's),y (in G's),z (in G's)
1449370358.121388,-0.015900,-0.954880,-0.309601
1449370358.169814,-0.013794,-0.969681,-0.305252
1449370358.218239,-0.013687,-0.965652,-0.296844
1449370358.266661,-0.018860,-0.953186,-0.303345
1449370358.315081,-0.017410,-0.950928,-0.303543
1449370358.363502,-0.013474,-0.967880,-0.304306
1449370358.411923,-0.012939,-0.975616,-0.297623
1449370358.460345,-0.012878,-0.973007,-0.308716
1449370358.508866,-0.017273,-0.964767,-0.321823
1449370358.557290,-0.018555,-0.953873,-0.290176
1449370358.605710,-0.005371,-0.940720,-0.369064
1449370358.654139,-0.001587,-0.961929,-0.342087
1449370358.702560,-0.014053,-0.960632,-0.351486
1449370358.750985,-0.013123,-0.937500,-0.344833
1449370358.799407,-0.016830,-0.950531,-0.342422
1449370358.847826,-0.012817,-0.935333,-0.366135
1449370358.896245,0.017776,-0.939789,-0.384384
1449370358.944661,-0.000900,-0.940765,-0.365387
1449370358.993084,-0.013077,-0.918594,-0.366470
1449370359.041502,-0.011749,-0.929352,-0.382828
1449370359.089922,-0.008408,-0.923447,-0.396225
1449370359.138343,-0.005081,-0.941620,-0.393738
1449370359.186767,-0.014465,-0.914688,-0.393585
1449370359.235189,-0.012833,-0.915680,-0.384644
1449370359.283609,0.010559,-0.942978,-0.407074
1449370359.332030,0.002716,-0.912888,-0.401901
1449370359.380448,-0.013016,-0.919952,-0.388153
1449370359.428870,-0.003799,-0.938324,-0.393173
1449370359.477293,0.025574,-0.914215,-0.418030
1449370359.525718,-0.010620,-0.928635,-0.392914
1449370359.574139,-0.013031,-0.920135,-0.397308
1449370359.622561,0.004120,-0.922302,-0.436691
1449370359.670988,0.004868,-0.907166,-0.403641
1449370359.719412,-0.016342,-0.910873,-0.411926
1449370359.767835,0.000412,-0.918900,-0.428955
1449370359.816254,0.012192,-0.894882,-0.452499
1449370359.864675,-0.000763,-0.911331,-0.433838
1449370359.913100,0.014160,-0.902359,-0.446762
1449370359.961520,-0.012558,-0.904648,-0.446777
1449370360.009942,-0.007599,-0.899506,-0.458664
1449370360.058360,-0.001282,-0.905991,-0.460846
1449370360.106778,-0.005417,-0.897797,-0.459808
1449370360.155193,0.007858,-0.894623,-0.471649
1449370360.203614,0.005295,-0.898987,-0.468903
1449370360.252029,-0.007553,-0.890274,-0.476105
1449370360.300450,0.003983,-0.905045,-0.471191
1449370360.348869,0.008682,-0.906418,-0.457474
1449370360.397285,-0.002472,-0.904572,-0.458420
1449370360.445705,0.003571,-0.894592,-0.462372
1449370360.494125,0.012955,-0.896347,-0.470810
1449370360.542547,0.003479,-0.902924,-0.466476
1449370360.590962,0.002991,-0.893585,-0.469025
1449370360.639379,0.007889,-0.882751,-0.482361
1449370360.687798,0.007278,-0.898071,-0.491302
1449370360.736216,0.007217,-0.885269,-0.476196
1449370360.784635,0.007965,-0.881790,-0.495514
1449370360.833053,0.005875,-0.888611,-0.496704
1449370360.881472,0.004059,-0.878235,-0.498047
1449370360.929891,0.010056,-0.877838,-0.492157
1449370360.978311,0.027618,-0.889877,-0.510712
1449370361.026735,0.013824,-0.870941,-0.516800
1449370361.075157,0.030045,-0.901810,-0.495758
1449370361.123576,-0.011963,-0.873428,-0.492065
1449370361.171998,0.010071,-0.880463,-0.479523
1449370361.220419,0.009903,-0.871811,-0.496536
1449370361.268839,0.023804,-0.896866,-0.494339
1449370361.317259,0.006180,-0.895660,-0.496506
1449370361.365678,0.003952,-0.897369,-0.489532
1449370361.414097,-0.000275,-0.866943,-0.479614
1449370361.462519,0.025864,-0.884781,-0.459274
1449370361.510936,0.033173,-0.924683,-0.467590
1449370361.559351,0.045563,-0.915237,-0.516922
1449370361.607768,0.026413,-0.891708,-0.490021
1449370361.656184,0.029373,-0.929108,-0.453278
1449370361.704605,0.036942,-0.912872,-0.490997
1449370361.753027,0.022202,-0.838821,-0.483841
1449370361.801447,0.025696,-0.817200,-0.461395
1449370361.849864,0.027069,-0.869644,-0.473068
1449370361.898285,0.017471,-0.862961,-0.515533
1449370361.946709,-0.012161,-0.856186,-0.495438
1449370361.995128,-0.004532,-0.925537,-0.467346
1449370362.043552,0.025604,-0.952606,-0.504547
1449370362.091970,0.026199,-0.914917,-0.497910
1449370362.140391,0.023834,-0.905258,-0.445343
1449370362.188811,0.023651,-0.876129,-0.461777
1449370362.237234,0.025345,-0.887451,-0.481094
1449370362.285657,-0.004013,-0.889008,-0.491180
1449370362.334077,0.000656,-0.884094,-0.480652
