timestamp,x (in G's),y (in G's),z (in G's)
1449372531.648988,0.021255,-0.966919,-0.439499
1449372531.699319,-0.290848,-0.943985,-0.417862
1449372531.747724,-0.172974,-0.909637,-0.299927
1449372531.796130,0.064148,-0.882843,-0.312744
1449372531.844537,-0.022949,-0.930252,-0.386154
1449372531.892942,-0.083618,-0.870300,-0.433426
1449372531.941348,0.235443,-0.989532,-0.359238
1449372531.989754,0.130280,-0.873947,-0.363693
1449372532.038159,-0.127243,-0.915237,-0.317505
1449372532.086888,-0.195709,-0.859268,-0.380157
1449372532.137226,-0.096634,-0.944550,-0.602036
1449372532.187562,0.036133,-1.072189,-0.221985
1449372532.235965,0.026001,-0.827621,-0.355698
1449372532.284367,0.089203,-1.088791,-0.350296
1449372532.332773,0.085144,-0.762146,-0.464554
1449372532.381174,0.100403,-1.144623,-0.467621
1449372532.429580,0.091980,-0.917496,-0.441238
1449372532.477982,0.101089,-0.906586,-0.404129
1449372532.526384,-0.013000,-1.038864,-0.494278
1449372532.574786,0.077789,-0.838715,-0.480453
1449372532.623191,0.150513,-0.819153,-0.437012
1449372532.671596,0.103226,-0.920746,-0.466110
1449372532.720004,0.025665,-0.907364,-0.492920
1449372532.768406,-0.014130,-0.957809,-0.453384
1449372532.816809,0.004807,-0.875549,-0.596222
1449372532.865216,0.095734,-0.967453,-0.624008
1449372532.913621,0.015366,-0.757584,-0.437744
1449372532.962024,0.107529,-0.860535,-0.516556
1449372533.010428,-0.007462,-0.869751,-0.498230
1449372533.058830,-0.007904,-0.889954,-0.548309
1449372533.107233,0.013474,-0.899826,-0.449554
1449372533.155636,-0.012802,-0.869965,-0.514832
1449372533.204039,-0.090027,-0.835022,-0.509811
1449372533.252446,-0.099716,-0.885757,-0.582642
1449372533.300850,-0.014008,-0.860641,-0.548630
1449372533.349255,-0.019608,-0.858521,-0.479950
1449372533.397659,0.008789,-0.858521,-0.558334
1449372533.447994,-0.011322,-0.848282,-0.553329
1449372533.496400,0.001419,-0.830475,-0.550156
1449372533.544802,-0.006012,-0.829834,-0.556396
1449372533.593205,-0.004517,-0.865921,-0.555298
1449372533.641606,-0.027023,-0.836426,-0.567688
1449372533.690009,-0.012024,-0.842331,-0.576172
1449372533.740344,-0.008026,-0.820251,-0.567871
1449372533.790678,-0.011688,-0.856018,-0.545227
1449372533.839082,-0.001999,-0.874283,-0.589569
1449372533.887485,-0.016403,-0.818573,-0.607285
1449372533.935886,-0.004150,-0.765045,-0.555313
1449372533.984287,0.007141,-0.783875,-0.572128
1449372534.034623,-0.010529,-0.842926,-0.586884
1449372534.083026,-0.020721,-0.880768,-0.559204
1449372534.131432,-0.028137,-0.872849,-0.581818
1449372534.181767,-0.016235,-0.829758,-0.577286
1449372534.230168,-0.020264,-0.807968,-0.560440
1449372534.280504,-0.010635,-0.825409,-0.592010
1449372534.328910,-0.009003,-0.801605,-0.586716
1449372534.377314,-0.012939,-0.811111,-0.578781
1449372534.425718,-0.015366,-0.799088,-0.599030
1449372534.474121,-0.014771,-0.828598,-0.586853
1449372534.522525,-0.012817,-0.801285,-0.576279
1449372534.570928,-0.011124,-0.831421,-0.576416
1449372534.619330,-0.008194,-0.817871,-0.579819
1449372534.667734,-0.004883,-0.805359,-0.578247
1449372534.716137,0.008850,-0.835526,-0.600433
1449372534.764538,0.004852,-0.861923,-0.592941
1449372534.812940,-0.006165,-0.811295,-0.613861
1449372534.861342,0.001419,-0.826691,-0.600143
1449372534.909748,-0.007935,-0.819443,-0.566223
1449372534.958152,-0.010300,-0.841843,-0.557846
1449372535.006556,-0.010529,-0.829178,-0.574677
1449372535.054963,-0.011627,-0.812012,-0.575302
1449372535.103372,-0.010071,-0.840988,-0.586868
1449372535.151777,-0.010376,-0.821762,-0.581253
1449372535.200181,-0.001984,-0.816147,-0.546371
1449372535.248587,0.020493,-0.780502,-0.573578
1449372535.296990,0.002899,-0.852783,-0.591537
1449372535.345395,-0.008820,-0.825241,-0.618362
1449372535.395731,-0.012680,-0.831329,-0.585220
1449372535.444136,-0.011520,-0.812897,-0.518295
1449372535.492543,0.009949,-0.884109,-0.579773
1449372535.540955,0.008011,-0.811523,-0.585251
1449372535.589361,-0.024643,-0.772156,-0.443176
1449372535.637768,-0.012604,-0.819168,-0.557327
1449372535.686174,-0.017883,-0.837463,-0.592590
1449372535.734582,-0.011688,-0.834106,-0.587631
1449372535.782990,-0.005508,-0.789215,-0.564590
1449372535.831394,0.002274,-0.855209,-0.589386
1449372535.879802,0.011551,-0.831390,-0.632187
1449372535.928208,0.032410,-0.817947,-0.594254
1449372535.976612,0.038406,-0.806992,-0.586563
1449372536.025020,0.004715,-0.786270,-0.590698
1449372536.073424,-0.008667,-0.796890,-0.580826
1449372536.121829,-0.013062,-0.806473,-0.582306
1449372536.170235,-0.018539,-0.833160,-0.614227
1449372536.218639,0.000168,-0.837982,-0.611160
1449372536.268975,0.041367,-0.825272,-0.593384
1449372536.317378,0.051895,-0.816315,-0.590485
1449372536.365783,0.032196,-0.802322,-0.589737
1449372536.414187,0.005417,-0.791336,-0.581421
1449372536.462593,-0.005630,-0.813995,-0.600662
1449372536.510995,-0.015182,-0.832687,-0.591553
1449372536.559400,-0.010178,-0.832809,-0.609863
1449372536.607808,0.002075,-0.815994,-0.584091
1449372536.656212,0.016739,-0.808945,-0.563797
1449372536.704620,0.012604,-0.815002,-0.559113
1449372536.753028,0.014191,-0.835052,-0.569443
1449372536.801433,-0.004547,-0.825775,-0.564774
1449372536.849839,-0.004044,-0.833496,-0.562881
1449372536.898244,0.009964,-0.860886,-0.575500
1449372536.946650,0.027084,-0.851151,-0.568893
1449372536.995059,0.014481,-0.827408,-0.550049
1449372537.043470,-0.006821,-0.826340,-0.559128
1449372537.091237,-0.005005,-0.816193,-0.554779
