timestamp,x (in G's),y (in G's),z (in G's)
1449369694.636689,-0.048752,-0.935852,-0.379044
1449369694.700590,-0.031174,-0.936493,-0.380386
1449369694.749006,-0.058578,-0.927490,-0.370758
1449369694.797424,-0.067215,-0.911972,-0.373993
1449369694.845839,-0.042145,-0.922455,-0.393295
1449369694.894256,-0.101639,-0.858261,-0.413071
1449369694.942674,0.035492,-0.963531,-0.394730
1449369694.991089,-0.048370,-0.899551,-0.406021
1449369695.039506,-0.014542,-0.948975,-0.374908
1449369695.087921,0.005035,-0.933884,-0.401276
1449369695.136336,-0.023941,-0.893555,-0.411880
1449369695.184760,-0.021973,-0.949387,-0.424301
1449369695.233166,0.017014,-0.948364,-0.442078
1449369695.281580,-0.021790,-0.899048,-0.417114
1449369695.329992,0.160324,-0.844086,-0.456055
1449369695.378403,0.022781,-0.968445,-0.449585
1449369695.426817,-0.143143,-0.853928,-0.366776
1449369695.475224,-0.117676,-0.992188,-0.521103
1449369695.523641,-0.004578,-0.916351,-0.478180
1449369695.572054,-0.011414,-0.860214,-0.486526
1449369695.620467,-0.025070,-0.975891,-0.484161
1449369695.668888,-0.045166,-0.818314,-0.495880
1449369695.717303,-0.051025,-0.829620,-0.492966
1449369695.765719,-0.043518,-0.820892,-0.520935
1449369695.814135,-0.016830,-0.822739,-0.546112
1449369695.862553,0.016632,-0.844879,-0.562851
1449369695.910967,-0.014313,-0.838226,-0.515091
1449369695.959382,-0.018600,-0.813812,-0.572662
1449369696.007797,-0.013947,-0.876617,-0.556412
1449369696.056211,-0.016678,-0.821045,-0.536804
1449369696.104629,-0.022171,-0.843445,-0.540512
1449369696.153044,0.001801,-0.887970,-0.494263
1449369696.201463,0.012375,-0.906952,-0.488800
1449369696.249875,-0.011185,-0.845276,-0.509827
1449369696.298287,0.008484,-0.849792,-0.541489
1449369696.346703,0.016235,-0.855118,-0.535461
1449369696.395123,-0.009827,-0.846222,-0.534286
1449369696.443541,-0.020004,-0.835220,-0.564209
1449369696.491960,-0.003586,-0.831879,-0.590668
1449369696.540376,-0.016998,-0.822800,-0.548508
1449369696.588791,-0.011948,-0.825562,-0.593735
1449369696.637210,-0.020569,-0.828140,-0.578369
1449369696.685627,-0.033936,-0.801971,-0.592545
1449369696.734041,-0.037552,-0.814972,-0.608917
1449369696.782456,-0.024887,-0.780197,-0.633926
1449369696.830871,-0.032043,-0.748978,-0.667984
1449369696.879287,-0.066544,-0.786057,-0.669296
1449369696.927705,-0.056412,-0.765335,-0.640579
1449369696.976118,-0.034988,-0.762497,-0.681824
1449369697.024536,-0.013290,-0.755478,-0.694412
1449369697.072950,-0.032074,-0.765747,-0.667297
1449369697.121364,-0.024643,-0.755264,-0.677933
1449369697.169782,-0.013214,-0.762344,-0.652985
1449369697.218199,-0.023117,-0.788712,-0.633926
1449369697.266612,-0.007706,-0.772003,-0.652405
1449369697.315025,-0.033554,-0.803696,-0.651062
1449369697.363438,-0.007385,-0.802002,-0.642014
1449369697.411851,-0.007034,-0.798767,-0.630966
1449369697.460267,-0.007568,-0.815598,-0.623917
1449369697.508682,-0.009140,-0.785355,-0.646103
1449369697.557098,0.000702,-0.799179,-0.636719
1449369697.605511,-0.007278,-0.781342,-0.645813
1449369697.653927,0.004654,-0.805130,-0.600418
1449369697.702345,-0.007156,-0.815414,-0.628296
1449369697.750764,-0.001770,-0.806473,-0.629120
1449369697.799182,-0.010025,-0.771042,-0.614929
1449369697.847601,-0.013306,-0.766205,-0.642441
1449369697.896019,-0.012024,-0.785431,-0.631470
1449369697.944437,-0.030121,-0.752167,-0.620102
1449369697.992858,-0.019547,-0.788773,-0.643585
