Class,AvgX,AvgY,AvgZ,AvgTX1, AvgTX2,AvgTY1,AvgTY2,AvgTZ1,AvgTZ2,StdX,StdY,StdZ,StdTX1,StdTX2,StdTY1,StdTY2,StdTZ1,StdTZ2,AbsDiffX,AbsDiffY,AbsDiffZ,AbsDiffTX1,AbsDiffTX2,AbsDiffTY1,AbsDiffTY2,AbsDiffTZ1,AbsDiffTZ2,AvgResultantXYZ,AvgResultantTXYZ
2,0.080704,-0.93158,0.092133,8,5,7,6,6,6,0.039867,0.030945,0.058533,1.4647,1.2943,1.3903,1.3679,1.3093,1.8935,0.030997,0.0209,0.049931,0.912,1.1136,0.8736,0.8832,1.04,1.5488,13.241,2273.7
2,0.085968,-0.77094,0.18088,8,14,8,14,6,9,0.066205,0.064455,0.093233,1.7313,3.3442,2.026,3.6509,1.5043,2.7482,0.047904,0.048035,0.074687,1.3216,2.08,1.712,2.9056,1.2096,2.4064,24.504,7870.1
2,0.08519,-0.94379,-0.1317,5,6,3,11,4,7,0.026714,0.032239,0.027423,1.019,1.3702,0.56279,1.9654,0.98974,1.6293,0.021631,0.022724,0.021633,0.7616,1.152,0.4896,0.992,0.832,1.3184,37.786,16937
2,0.11208,-0.90622,-0.14914,4,5,5,4,4,10,0.038177,0.037339,0.072918,0.97646,1.4286,1.1613,0.96806,0.81215,2.3547,0.032877,0.027813,0.067533,0.8064,1.28,0.864,0.768,0.672,1.6384,52.635,26105
2,0.051605,-0.90407,-0.14716,5,5,5,7,4,5,0.027604,0.041467,0.034843,1.1945,1.2282,1.2493,1.8718,0.90351,1.4032,0.021548,0.034034,0.030063,0.9216,0.9984,1.0624,1.4016,0.72,1.2608,68.979,35448
2,0.097229,-0.77847,-0.15843,6,10,6,9,5,4,0.051828,0.06986,0.034478,1.6922,2.9703,1.6532,2.0227,1.1959,0.99468,0.036162,0.05292,0.028389,1.3984,2.5024,1.3248,1.4976,1.0336,0.8576,86.664,44938
2,0.22641,-0.84547,-0.14046,8,11,10,9,8,9,0.067236,0.08367,0.046058,2.1782,3.2741,2.2006,2.5568,1.6393,2.4411,0.052121,0.065283,0.037426,1.8592,3.0144,1.664,2.208,1.1424,1.984,105.65,55269
2,0.097672,-0.87048,-0.18393,7,9,9,12,8,11,0.049677,0.057492,0.050213,1.7733,2.6453,1.7209,2.8986,1.7548,3.2385,0.036645,0.044337,0.037635,1.3632,2.2528,1.1872,1.9904,1.4016,2.5856,125.89,67350
2,0.061813,-0.78638,-0.16356,6,8,8,13,12,11,0.044747,0.071721,0.041202,1.4658,2.5156,1.6413,3.4674,2.6017,3.0772,0.034358,0.057498,0.032189,1.2448,2.144,1.248,2.8288,1.9424,2.624,147.14,80343
2,0.001587,-0.89957,-0.20064,5,5,4,7,4,5,0.035484,0.037506,0.02075,1.2454,1.5097,0.96129,2.2735,0.88156,1.2778,0.027778,0.030086,0.015929,1.088,1.3696,0.704,1.9136,0.6912,1.056,169.4,94447
2,0.023514,-0.89897,-0.17464,8,7,6,9,6,6,0.042523,0.048122,0.027047,2.1289,1.546,1.4032,2.0933,1.1036,1.7998,0.033544,0.037573,0.021308,1.6256,1.152,1.0656,1.472,0.736,1.6064,192.61,1.0865e+05
2,0.017212,-0.87476,-0.17902,9,13,11,10,8,9,0.050661,0.060666,0.027959,2.1782,3.5304,2.2678,2.7977,1.5386,2.1931,0.040919,0.05017,0.020204,1.664,2.7776,1.568,2.4256,1.072,1.5488,216.78,1.2366e+05
2,0.050446,-0.89833,-0.16971,7,4,5,6,7,7,0.041351,0.036385,0.029732,2.05,1.2216,1.2296,1.5928,1.4658,1.8883,0.031658,0.029764,0.025204,1.7888,1.088,1.0208,1.3824,1.056,1.3632,241.86,1.3923e+05
2,0.000412,-0.87972,-0.18761,5,6,6,7,5,5,0.026294,0.034457,0.01962,1.069,1.567,1.2282,1.7313,1.1429,1.3856,0.020823,0.026408,0.016361,0.88,1.3184,0.8448,1.344,0.96,1.216,267.82,1.5486e+05
2,0.091385,-0.80249,-0.098404,16,15,12,12,10,7,0.068652,0.078884,0.043106,3.4993,4.3985,3.057,3.3772,2.4095,1.7124,0.054202,0.060081,0.0341,2.688,3.776,2.4384,2.784,1.824,1.2416,294.65,1.7169e+05
2,0.077682,-0.92116,-0.036407,7,10,7,8,5,10,0.039376,0.052316,0.044677,1.4377,3.0756,1.4769,2.3574,1.2095,2.6576,0.028096,0.041522,0.036124,0.9856,2.4704,1.1584,1.8816,0.9568,2.144,322.44,1.9117e+05
2,0.050919,-0.89477,-0.01207,4,5,3,4,4,7,0.061193,0.035692,0.12081,0.85141,1.1183,0.6465,0.96129,0.88893,1.7825,0.051997,0.027591,0.10202,0.7168,0.7744,0.576,0.7744,0.672,1.5104,351.11,2.1072e+05
2,-0.096008,-0.82736,-0.23953,6,4,6,6,4,6,0.056393,0.039608,0.033305,1.3974,1.069,1.5386,1.6932,0.96129,1.4602,0.050213,0.030456,0.028144,1.1488,0.96,1.264,1.4592,0.7744,1.184,380.44,2.3029e+05
2,-0.065842,-0.89659,-0.26158,4,6,4,3,6,4,0.049659,0.019923,0.022627,0.74942,1.2415,0.67128,0.51745,1.1168,1.1891,0.034669,0.014542,0.016498,0.6144,0.928,0.448,0.384,0.7904,1.056,410.39,2.4988e+05
2,-0.040192,-0.87353,-0.27303,4,5,2,6,3,5,0.021893,0.023077,0.019525,0.9267,1.0887,0.37033,1.6283,0.75593,1.261,0.017014,0.016614,0.01604,0.8064,0.7488,0.2688,1.184,0.672,0.9216,440.93,2.6948e+05
2,-0.009201,-0.86159,-0.26309,4,4,4,6,4,5,0.032791,0.03136,0.020418,1.049,0.96975,1.069,1.3738,0.93372,1.0872,0.026887,0.024584,0.016659,0.8448,0.7808,0.88,1.0624,0.8064,0.704,472.07,2.8909e+05
2,0.038574,-0.87997,-0.18954,7,7,7,10,6,8,0.028233,0.043673,0.027633,1.5628,2.1404,1.5258,2.4856,1.3426,2.1998,0.020045,0.035375,0.021459,1.0304,1.824,1.1712,1.696,1.0432,1.728,503.88,3.088e+05
2,-0.00209,-0.89256,-0.18948,3,4,4,7,5,8,0.020267,0.034356,0.025727,0.659,0.96806,0.88893,1.6903,1.1808,1.9361,0.016439,0.02785,0.018683,0.4928,0.7744,0.7392,1.408,0.9728,1.3888,536.34,3.2864e+05
2,-0.009262,-0.89741,-0.18976,6,4,6,4,4,6,0.024917,0.036381,0.026984,1.2122,0.68094,1.2362,1.293,1.1739,1.7219,0.018979,0.030121,0.022595,0.832,0.4288,0.9728,1.1712,1.0432,1.3632,569.43,3.485e+05
2,0.011612,-0.90532,-0.17664,4,5,4,5,5,6,0.029108,0.03137,0.023772,1.0093,1.1314,0.74066,1.0962,1.3786,1.4868,0.023582,0.025438,0.018893,0.768,0.8064,0.5984,0.9728,1.1264,1.2224,603.16,3.6838e+05
2,0.046555,-0.9198,-0.15849,4,3,4,3,8,8,0.031008,0.03149,0.027594,0.89077,0.76024,0.90891,0.68094,1.5908,2.5188,0.024694,0.026406,0.02043,0.7616,0.672,0.7776,0.5376,1.04,1.9648,637.55,3.8831e+05
