Class,AvgX,AvgY,AvgZ,AvgTX1, AvgTX2,AvgTY1,AvgTY2,AvgTZ1,AvgTZ2,StdX,StdY,StdZ,StdTX1,StdTX2,StdTY1,StdTY2,StdTZ1,StdTZ2,AbsDiffX,AbsDiffY,AbsDiffZ,AbsDiffTX1,AbsDiffTX2,AbsDiffTY1,AbsDiffTY2,AbsDiffTZ1,AbsDiffTZ2,AvgResultantXYZ,AvgResultantTXYZ
3,0.19276,-0.96579,0.098367,1.3,1.8,1.6,1.2,2.2,2.2,0.17569,0.059658,0.17988,0.47016,1.1965,0.68056,0.41039,0.89443,0.76777,0.16453,0.046506,0.15303,0.42,0.96,0.6,0.32,0.68,0.64,8.7375,39.818
3,0.068948,-0.99149,0.018355,1.6,2.2,3.6,5.8,3.2,1.8,0.15061,0.24273,0.14203,1.0463,1.0052,2.21,4.5607,1.8238,0.76777,0.13266,0.17981,0.11195,0.84,0.72,1.8,3.36,1.44,0.64,15.989,77.881
3,0.30512,-0.89177,0.20019,2.5,3,4.5,3.6,3.5,2,0.26158,0.3684,0.10917,1.0513,2.3396,3.22,1.667,2.0131,1.1239,0.21957,0.29826,0.085976,0.9,2,2.8,1.52,1.7,0.8,24.688,137.79
3,0.18332,-0.83425,0.21859,4.5,5.4,7.1,9.8,8.5,6,0.49947,0.415,0.56219,4.2115,3.9256,4.3637,4.1244,2.8746,5.5441,0.43122,0.35429,0.46153,2.7,3.28,3.52,3.36,2.4,4.4,34.76,228.58
3,0.30005,-0.92907,0.26349,3.9,4.8,6.2,9,6.5,5.2,0.26979,0.38899,0.35325,2.0749,5.782,3.4274,4.6792,4.0588,1.7652,0.192,0.32055,0.278,1.7,4.48,2.84,3.6,3.1,1.44,46.17,356.81
3,-0.046558,-0.97185,-0.17148,1.9,1.6,1.7,3,3.1,2.2,0.18466,0.10316,0.15233,1.2524,0.50262,1.2183,2.2478,1.9708,1.0052,0.15438,0.069351,0.12109,0.9,0.48,0.84,1.6,1.72,0.72,58.564,496.51
3,-0.093758,-0.94103,-0.3339,2.6,3.6,3.5,2,5.6,3,0.19764,0.13335,0.13966,2.3486,2.393,2.4387,1.2978,2.6438,0.91766,0.14632,0.10521,0.10923,1.52,1.92,1.8,1.2,2.12,0.8,71.772,640.87
3,-0.43501,-0.88701,-0.18152,1.7,1.2,2.2,1.8,2.8,2.2,0.071956,0.093485,0.11552,0.65695,0.41039,1.7652,1.1965,2.3306,1.5079,0.058125,0.061007,0.078814,0.56,0.32,1.32,0.96,1.92,1.12,85.769,790.92
3,-0.14052,-0.93397,-0.14368,2,2.4,3.4,1.6,3,1.6,0.37236,0.13688,0.06509,1.1239,1.9029,3.0157,0.82078,1.777,0.82078,0.34166,0.10224,0.05021,0.8,1.44,2.56,0.72,1.4,0.72,100.49,943.12
3,0.16496,-0.97148,-0.072308,1.3,1.8,2.2,1.8,2.5,2.8,0.086717,0.10271,0.26139,0.47016,0.76777,1.0052,0.41039,0.82717,1.6416,0.067528,0.075943,0.2344,0.42,0.64,0.72,0.32,0.7,1.44,115.91,1098.3
