1,0.05806,-0.94,-0.17018,3.8,3.6,2,4.9,2.8,4.5,0.062397,0.12538,0.074791,1.8135,1.7127,1.1547,3.9285,2.044,3.1358,0.040378,0.08847,0.05727,1.36,1.44,0.8,3.12,1.76,2.7,2.308,29.523
1,-0.032323,-0.99964,-0.20327,4.2,4.8,3.6,5.5,5.4,4.6,0.087886,0.17003,0.089545,2.6998,2.044,2.5473,1.5811,4.1419,2.1187,0.069544,0.13813,0.066733,2.24,1.76,1.92,1.2,3.28,1.92,6.2755,75.603
1,-0.02971,-1.0212,-0.24671,3.2,1.3,1.6,4.4,3.8,2.3,0.079771,0.14923,0.099659,2.2509,0.48305,0.84327,3.0984,3.3599,1.2517,0.065339,0.11573,0.072804,1.84,0.42,0.72,2.88,2.96,1.02,11.369,132.93
1,0.052277,-0.96032,-0.20401,3.4,3.9,2.4,3.5,2.6,3.4,0.064253,0.12369,0.071427,2.1705,3.0714,0.84327,1.5811,1.9551,1.075,0.053088,0.095856,0.051686,1.68,2.9,0.72,1.5,1.52,0.8,17.4,196.68
1,-0.062822,-0.93927,-0.18314,2,4.1,3.6,5,3.8,2.8,0.052882,0.15735,0.06928,0.94281,2.1833,2.9515,0,3.9101,1.7512,0.038872,0.099244,0.057291,0.8,1.86,2.16,0,2.88,1.44,24.258,269.66
1,0.042187,-1.0077,-0.18307,4,5.8,2.8,6.4,5,4.8,0.081534,0.17413,0.097458,2.4037,2.2509,1.0328,4.0056,3.3333,2.8206,0.062399,0.13309,0.069832,1.6,1.76,0.72,3.68,2.8,2.56,31.851,352.78
1,0.0046524,-1.024,-0.19697,4.4,5.3,4,7.5,6.2,3.8,0.12408,0.16746,0.091922,4.971,0.48305,2.1082,3.1358,4.638,3.6148,0.10717,0.13487,0.058677,4.08,0.42,1.6,2.7,4.24,3.36,40.09,445.48
1,-0.021553,-0.9799,-0.2504,3.8,2.3,3.4,2.4,2.8,3.9,0.06093,0.2047,0.066466,2.5298,1.767,2.0656,2.7162,1.2293,3.0714,0.049776,0.15646,0.05067,2.24,1.28,1.44,1.52,1.04,2.9,48.927,546.94
1,0.10266,-0.89822,-0.2029,3.2,4.3,1.8,4,2.8,2.8,0.052181,0.086259,0.10047,1.2293,3.093,0.78881,4.1633,1.9322,2.2509,0.045333,0.066092,0.069062,0.96,2.64,0.64,3.6,1.44,1.92,58.327,652.71
1,-0.046149,-0.97875,-0.20287,2,3,4,4.4,1.6,3.3,0.036382,0.22901,0.074648,1.633,1.8257,3.0551,3.5024,0.84327,0.67495,0.027139,0.16426,0.057602,1.2,1,2.8,2.72,0.72,0.56,68.293,763.56
1,0.042004,-1.0133,-0.17074,3,2.3,2.6,6.2,5.8,3.4,0.076482,0.20595,0.12637,2.2111,0.48305,1.4298,2.6583,2.4404,0.5164,0.064193,0.14831,0.09628,1.6,0.42,1.12,2.28,2.16,0.48,78.788,879.32
