4,-0.039557,-0.90376,-0.3565,7.6,5.2,2.6,6.2,6.8,2.8,0.077663,0.16571,0.10312,1.9551,2.8983,1.4298,4.2111,5.0509,1.3166,0.059048,0.12312,0.083712,1.68,2.52,1.12,3.84,4.56,1.08,2.296,33.042
4,0.038911,-1.0437,-0.11191,5,5.1,1.8,3,4.6,7.3,0.1214,0.084408,0.21166,1.633,5.087,1.0328,1.0541,1.075,2.6687,0.097811,0.074902,0.17523,1.2,4.72,0.96,1,0.88,1.92,6.266,89.373
4,0.19919,-0.9679,0.0016936,3.2,5.3,3.4,2.6,2.2,2.5,0.096324,0.1203,0.040106,3.084,2.6268,1.9551,0.96609,2.044,1.354,0.088283,0.083859,0.033505,2.32,2.16,1.44,0.84,1.52,1.2,11.432,157.59
4,-0.077797,-0.9643,-0.2205,2.4,5.6,1.8,2.5,4.2,6.7,0.067888,0.054712,0.10706,1.075,1.3499,0.78881,0.52705,1.6865,1.6364,0.053273,0.04468,0.086207,0.88,1.12,0.64,0.5,1.12,1.3,17.518,233.18
4,-0.014793,-1.0315,0.071918,1.4,2,1.4,1.9,3,5.2,0.022322,0.037151,0.10727,0.84327,0.8165,0.5164,0.8756,1.8856,1.9322,0.015208,0.026862,0.083334,0.64,0.6,0.48,0.72,1.6,1.68,24.405,314.32
4,0.073662,-0.99357,-0.16043,2,3.4,1.2,1.6,4.2,5.7,0.084165,0.050029,0.16265,1.1547,2.0656,0.42164,0.5164,2.5298,2.9833,0.074805,0.041498,0.13281,0.8,1.12,0.32,0.48,2.24,2.64,32.027,398.83
4,-0.086095,-0.93644,-0.22311,1.8,5.4,2.2,1.6,4.4,6,0.1413,0.060564,0.1383,0.78881,3.3066,1.6865,0.5164,1.8379,4.0825,0.11551,0.041373,0.11598,0.64,2.64,1.44,0.48,1.36,3,40.274,489.7
4,-0.15639,-1.0147,0.089729,2,4.9,1.4,1.2,3.8,4.8,0.081319,0.028879,0.10245,1.3333,2.5144,0.5164,0.42164,2.044,2.8206,0.059505,0.024449,0.083363,1.2,2.3,0.48,0.32,1.76,2.2,49.137,586.23
4,0.16305,-0.98807,-0.14762,3.4,4.5,1.2,2,2.6,2.4,0.078115,0.029048,0.050541,2.8752,2.4152,0.42164,0,1.4298,0.96609,0.060722,0.024816,0.04481,2.48,2.1,0.32,0,1.12,0.84,58.567,687.49
4,0.14173,-0.98704,-0.10857,3.2,3.3,1.2,1.6,1.2,2.2,0.082636,0.033308,0.02351,1.5492,0.67495,0.42164,0.5164,0.42164,1.0328,0.070433,0.020903,0.017221,1.12,0.56,0.32,0.48,0.32,0.96,68.529,790.69
4,0.18399,-0.99772,0.099324,1.8,2.2,1.4,2.3,1.6,3.5,0.057544,0.059698,0.093873,1.2293,1.3166,0.5164,0.48305,0.84327,1.354,0.049773,0.045041,0.080076,0.96,1.08,0.48,0.42,0.72,1.2,78.999,895.47
4,-0.10383,-0.99463,-0.0077408,5.2,7.6,2.2,4.1,3.8,5.3,0.19941,0.070755,0.15795,3.084,5.5217,1.2293,1.6633,0.42164,2.406,0.16445,0.057172,0.12175,2.64,5.2,1.04,1.52,0.32,2.16,89.961,1006.5
